MD5;Name (No-Intro);Size;Dump Type;Good Dump;Date;Datter;Cart Serial;PCB;ROM Serial;Stamp
A3C65D746E0E171843E9013E8D8E1021;Tales of Phantasia - Narikiri Dungeon (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 08 2015;xuom2;DMG-AN6J-JPN;;;;
E3EDBFE8ABA5DD198A9E2E0F0141785B;Tanimura Hitoshi Ryuu Pachinko Kouryaku Daisakusen - Don Quijote ga Iku (Japan) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;;;;;
E3EDBFE8ABA5DD198A9E2E0F0141785B;Tanimura Hitoshi Ryuu Pachinko Kouryaku Daisakusen - Don Quijote ga Iku (Japan) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;31 03 2018;Tauwasser;DMG-BDHJ-JPN;DMG-A08-01;DMG-BDHJ-0;22;
410652F95C575FFDE3312E24C754DD2A;Tarzan (France);2097152;Trusted Dump;TRUE;09 10 2010;root;CGB-ATHF-FRA;;CGB-ATHF-0;;
9D3E582F7A50CD50F37C848BA24EE382;Tarzan (Germany);2097152;Trusted Dump;TRUE;28 03 2013;Tauwasser;CGB-ATHD-NOE;DMG-A09-01;CGB-ATHD-0;22;
1473FA5D4A50760DBDB45CC1232C8B4B;Tarzan (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BTHJ-JPN;;;;
55FEA8E7BE17975374AB24518BD83171;Tarzan (USA, Europe);2097152;Third Party;TRUE;01 01 1990;root;CGB-ATHP-EUR;;;;
400D3090F58E68E3FC7D186C370C74BE;Taxi 2 (France);1048576;Third Party;TRUE;01 01 1990;root;CGB-BT2F-FRA;;;;
72B6216FE3094D7798A359B9A4CDF7ED;Taxi 3 (France);1048576;Trusted Dump;TRUE;09 10 2010;root;CGB-BXIF-FRA;;CGB-BXIF-0;;
6902207E70E62FB38A07F49FCEE77929;Tazmanian Devil - Munching Madness (Europe) (En,Fr,De,Es,It) (GB Compatible);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;DMG-AVZP-NOE;DMG-A07-01;DMG-AVZP-0;20;
7B671745F13BCC3ABAA2D9351FC22F8F;Tazmanian Devil - Munching Madness (USA) (En,Fr,De,Es,It) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-ATIE-USA;;;;
5130D3EC4A93ACB84E3F2C3590A0E5A6;Tech Deck Skateboarding (USA, Europe);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-BTUP-EUR;;;;
5130D3EC4A93ACB84E3F2C3590A0E5A6;Tech Deck Skateboarding (USA, Europe);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-BTUP-EUR;;;8;
5130D3EC4A93ACB84E3F2C3590A0E5A6;Tech Deck Skateboarding (USA, Europe);1048576;Trusted Dump;TRUE;07 11 2011;BigFred;CGB-BTUE-USA;;;22;
4A1EEFB91466FD1A2368617D4E697C30;Test Drive 2001 (USA);2097152;Third Party;TRUE;01 01 1990;root;CGB-BTEE-USA;;;;
CFA42DE596FAAEB161BEA96D3F6B9E6A;Test Drive 6 (Europe) (En,Fr,De,Es,It) (GB Compatible);1048576;Trusted Dump;TRUE;10 10 2010;root;DMG-AW6P-EUR;;;;
87599B7F88AE1680B490251CFD417792;Test Drive 6 (Europe) (En,Fr,De,Es,It) (Sample) (GB Compatible);1048576;Third Party;TRUE;01 11 2010;root;;;;;
4A07F33107D47D904F80C53D0E857605;Test Drive 6 (USA) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AW6E-USA;;;;
4DF8D03BB1853F949CF4A99DFFD21362;Test Drive Cycles (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BTDE-USA;;;;
ADB95251CFD973F8245E6A869925D6DA;Test Drive Le Mans (USA) (En,Fr,Es);1048576;Third Party;TRUE;01 01 1990;root;CGB-B24E-USA;;;;
9F88BDC053B035240FF1478CA11E7C23;Test Drive Off-Road 3 (USA) (Rumble Version) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-VQ3E-USA;;;;
8339E84709EA33723FD11ED2F3E1ABEE;Tetris Adventure - Susume Mickey to Nakama-tachi (Japan);1048576;Trusted Dump;TRUE;02 05 2015;xuom2;CGB-AT7J-JPN;;;;
65973D7A1446346294F8CA9D2D1B7E66;Tetris DX (World) (SGB Enhanced) (GB Compatible);524288;Trusted Dump;TRUE;01 01 1990;root;DMG-ATEA-EUR-1;;;;
AB38E871B66EE8AD1BB8EA7D92934FD1;TG Rally 2 (Europe);1048576;Trusted Dump;TRUE;09 10 2010;root;CGB-A33X-UKV;;CGB-A33X-0;;
BD34182264A2F503D4E6982718D3BB6D;Three Lions (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible);1048576;Trusted Dump;TRUE;01 01 1990;root;DMG-AAFP-UKV;;;;
BD34182264A2F503D4E6982718D3BB6D;Three Lions (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible);1048576;Trusted Dump;TRUE;01 01 1990;root;DMG-AAFP-UKV;;;;
5164521245F41B0F3A51CFFE0704D21D;Thunderbirds (Europe);2097152;Third Party;TRUE;01 01 1990;root;CGB-BTNP-UKV;;;;
543FE119633338174899829B6D4C571F;Thunderbirds (Europe) (En,Fr,De,Es,It);2097152;Trusted Dump;TRUE;09 10 2010;root;CGB-BTNX-EUR;;CGB-BTNX-0;;
C58361B88496E7AD0179B59122AFD687;Tiger Woods PGA Tour 2000 (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-AYGP-EUR;DMG-A07-01;DMG-AYGP-0;;
8150A3978211939D367F48FFCD49F979;Tintin in Tibet (Europe) (En,Fr,De,Es,It,Nl,Sv);1048576;Third Party;TRUE;01 01 1990;root;CGB-BT6P-EUU;;;;
8187BB1E84F676F110BDF2166B4498D2;Tiny Toon Adventures - Buster Saves the Day (Europe) (En,Fr,De,Es,It);1048576;Third Party;TRUE;01 01 1990;root;CGB-BUSP-EUR;;;;
5A93ECB5781A3338C99E35BD06CC6127;Tiny Toon Adventures - Buster Saves the Day (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BUSE-USA;;;;
F2F1E41F5843C54C35E731445D6A2BEB;Tiny Toon Adventures - Dizzy's Candy Quest (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-BDQP-EUR;;;;
D8595AF2C6A3DBB2659ACADBC9440515;Titi - Le Tour du Monde en 80 Chats (France);1048576;Third Party;TRUE;01 01 1990;root;CGB-BTWF-FRA;;;;
3B2F918967698C3EEF1F04EF7CD5601A;Titus the Fox to Marrakech and Back (Europe) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-BFXE-USA;;;;
3F45AAEB406C50D03FC6984908FCBFA5;Titus the Fox to Marrakech and Back (USA) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-BFXP-EUR;;;;
6B7D527D4B2062AC2BE2CAB73AEEBFE5;TNN Outdoors Fishing Champ (USA) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AFCE-USA;;;;
2348EA9E0C1041610115443165CF8F4F;TOCA Touring Car Championship (USA, Europe);1048576;Trusted Dump;TRUE;11 11 2012;BigFred;BTCP;;;;
E1BF59102BCD5E3601F4B24B3E873FD2;Toki Tori (USA, Europe) (En,Ja,Fr,De,Es);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-B2TP-EUR;;;41;
25AD12B8D2436D520057F12253F2D37D;Tokimeki Memorial Pocket - Culture Hen - Komorebi no Melody (Japan) (SGB Enhanced) (GB Compatible);4194304;Third Party;TRUE;01 01 1990;root;DMG-AC7J-JPN;;;;
20B1ED1AE966B173C3A0F7F7F267E408;Tokimeki Memorial Pocket - Sport Hen - Koutei no Photograph (Japan) (SGB Enhanced) (GB Compatible);4194304;Third Party;TRUE;01 01 1990;root;;;;;
20B1ED1AE966B173C3A0F7F7F267E408;Tokimeki Memorial Pocket - Sport Hen - Koutei no Photograph (Japan) (SGB Enhanced) (GB Compatible);4194304;Trusted Dump;TRUE;14 08 2017;xuom2;DMG-AS7J-JPN;;;;
2B77458EF761618D869EB1713D567AA4;Tokoro-san no Setagaya C.C. (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-BGBJ-JPN;;;;
FAC13870841C0F570FFF95B0C53A6E24;Tom & Jerry (USA, Europe);1048576;Trusted Dump;TRUE;05 09 2010;Tauwasser;CGB-ATXP-EUR;DMG-A07-01;CGB-ATXP-0;9;
57B59BC623B05385AB27A0D7E18295A1;Tom and Jerry - Mousehunt (Europe) (En,Fr,De,Es,It);1048576;Third Party;TRUE;01 01 1990;root;CGB-BTJP-EUR;;;;
9B2D3DFD0F545B1AC8B10B25F9FBE56B;Tom and Jerry - Mousehunt (USA) (En,Fr,Es);1048576;Third Party;TRUE;01 01 1990;root;CGB-BTJE-USA;;;;
E43684F551FD471B7DD2D694748CDDE1;Tom and Jerry in Mouse Attacks! (Europe) (En,Fr,De,Es,It,Nl,Da);2097152;Third Party;TRUE;01 01 1990;root;CGB-BTQP-EUR;;;;
7A826122CCC3818DCE9A8E8DB6D77EDB;Tom and Jerry in Mouse Attacks! (USA);2097152;Third Party;TRUE;01 01 1990;root;CGB-BTQE-USA;;;;
6E863B582BDDB6126BB63633F41BEFD8;Tom Clancy's Rainbow Six (USA, Europe) (En,Fr,De);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-AR6P-EUR;DMG-A06-01;CGB-AR6P-0;;
74B9B221C2B32147422144B327BD5F30;Tomb Raider (USA, Europe) (En,Fr,De,Es,It);4194304;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-AT9P-EUR;DMG-A08-01;CGB-AT9P-0;;
74B9B221C2B32147422144B327BD5F30;Tomb Raider (USA, Europe) (En,Fr,De,Es,It);4194304;Trusted Dump;TRUE;14 01 2012;BigFred;CGB-AT9P-EUR;;;;
A0B4538F687FC61BC88F7EE111170355;Tomb Raider - Curse of the Sword (USA, Europe);4194304;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-B9TP-EUR;DMG-A08-10;CGB-B9TP-0;;
B5F00D021A370663458B346FAD6903CC;Tonic Trouble (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-AXTP-EUR;;;;
87422721DD67B96736861358C71D5A8B;Tonka Construction Site (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BCZE-USA;;;;
618E8914445053D1BD0901AD5297F927;Tonka Raceway (Europe);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-ATQP-EUR;;;;
476902451BD5DA0F854A5C1681495B94;Tonka Raceway (USA);1048576;Trusted Dump;TRUE;09 10 2010;root;CGB-ATQE-USA;;CGB-ATQE-0;;
E4E5488D10D69C4C12EB2A9A522FFC7B;Tonka Raceway (USA) (Rumble Version);1048576;Third Party;TRUE;01 01 1990;root;CGB-VTQE-USA;;;;
75BE6E3561908E705D9E790B34EDDB4D;Tony Hawk's Pro Skater (USA, Europe);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BTFP-EUR;DMG-A07-01;CGB-BTFP-0;34;
75BE6E3561908E705D9E790B34EDDB4D;Tony Hawk's Pro Skater (USA, Europe);1048576;Trusted Dump;TRUE;07 11 2011;BigFred;CGB-BTFE-USA-1;;;22;
75BE6E3561908E705D9E790B34EDDB4D;Tony Hawk's Pro Skater (USA, Europe);1048576;Trusted Dump;TRUE;20 09 2012;Tauwasser;CGB-BTFP-EUR;DMG-A07-01;CGB-BTFP-0;34;
75BE6E3561908E705D9E790B34EDDB4D;Tony Hawk's Pro Skater (USA, Europe);1048576;Trusted Dump;TRUE;25 01 2014;BigFred;CGB-BTFE-USA-1;DMG-A07-01;CGB-BTFE-0;22;
0454B25266D645990B63B5B406672DC2;Tony Hawk's Pro Skater 2 (USA, Europe);2097152;Trusted Dump;TRUE;07 11 2011;BigFred;CGB-BTGE-USA-1;;;22;
0454B25266D645990B63B5B406672DC2;Tony Hawk's Pro Skater 2 (USA, Europe);2097152;Trusted Dump;TRUE;06 09 2012;BigFred;CGB-BTGE-USA;DMG-A09-10;CGB-BTGE-0;;
0454B25266D645990B63B5B406672DC2;Tony Hawk's Pro Skater 2 (USA, Europe);2097152;Trusted Dump;TRUE;12 09 2012;BigFred;CGB-BTGP-EUR;DMG-A09-10;CGB-BTGP-0;;
0454B25266D645990B63B5B406672DC2;Tony Hawk's Pro Skater 2 (USA, Europe);2097152;Trusted Dump;TRUE;25 01 2014;BigFred;CGB-BTGE-USA;DMG-A09-10;CGB-BTGE-0;11;
365F913D6F2B0F44D87B7A347DAEA528;Tony Hawk's Pro Skater 3 (USA, Europe);1048576;Trusted Dump;TRUE;06 09 2012;Tauwasser;CGB-B3TP-EUR;DMG-A06-01;CGB-B3TP-0;22;
D9575286A0DA1DA5F6036F649024298C;Toobin' (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-AOIE-USA;;;;
91FD1E446EF8AF51080409B7940391E9;Toonsylvania (Europe) (En,Fr,De,Es,It,Nl);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-BSYP-EUR;DMG-A07-01;CGB-BSYP-0;22;
F70756D7502B1374E05C7FCE48A4D283;Toonsylvania (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BSYE-USA;;;;
4639D79E2E02A687A44D19D9C9C3C28A;Tootuff (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CB-BT9P-FRA-1;;;;
B3F1A058F5702384AF5E5D79EE855824;Top Gear Pocket (Japan) (En) (Rumble Version);1048576;Trusted Dump;TRUE;15 04 2014;Tauwasser;CGB-VGRJ-JPN;DMG-A10-01;CGB-VGRJ-0;20;
809251D6205BC712211FBCAB55190A3A;Top Gear Pocket (USA) (Rumble Version);1048576;Third Party;TRUE;01 01 1990;root;CGB-VGRE-USA;;;;
84EE1AC070C9695B6D422ADB5525DB85;Top Gear Pocket 2 (Japan) (Rumble Version);1048576;Trusted Dump;TRUE;03 04 2014;Tauwasser;CGB-V33J-JPN;DMG-A04-01;CGB-V33J-0;0;
7D9585C947A7637703FB8CCD6A691ED7;Top Gear Pocket 2 (USA);1048576;Third Party;TRUE;01 01 1990;root;;;;;
B173870C83682E97FCC43B6D3EE9AC7F;Top Gear Rally (Europe) (Rumble Version);1048576;Trusted Dump;TRUE;14 01 2012;BigFred;unk;;;;
B173870C83682E97FCC43B6D3EE9AC7F;Top Gear Rally (Europe) (Rumble Version);1048576;Trusted Dump;TRUE;30 01 2014;Tauwasser;CGB-VGRP-NOE;DMG-A10-01;CGB-VGRP-0;20;
0A1CF1904C87B60308C404D93BAB2702;Top Gear Rally 2 (Europe);1048576;Third Party;TRUE;01 01 1990;root;CGB-A33P-EUR;;;;
E8B4A4231325ADC851229BBDE40D2284;Top Gun - Fire Storm (USA, Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;10 10 2010;root;;;;;
E8B4A4231325ADC851229BBDE40D2284;Top Gun - Fire Storm (USA, Europe) (En,Fr,De,Es,It,Nl);1048576;Trusted Dump;TRUE;10 10 2010;Tauwasser;CGB-BICP-EUR;DMG-A07-01;CGB-BICP-0;11;
4B497DFA757C4C54C67089507A71A715;Total Soccer 2000 (Europe) (En,Fr,De,Es,It,Nl);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-AO3P-UKV;;;;
D952041D1970551EE4BEDBE341556E6F;Totsugeki! Papparatai (Japan) (SGB Enhanced) (GB Compatible);4194304;Third Party;TRUE;01 01 1990;root;DMG-APHJ-JPN;;;;
30F38B2BE2450F14838A98C5711E303B;Tottoko Hamutarou - Tomodachi Daisakusen Dechu (Japan);1048576;Trusted Dump;TRUE;12 08 2014;Tauwasser;CGB-BHTJ-JPN;DMG-KFDN-10;CGB-BHTJ-0;22;
5563E6E09898599A781750D9CE9F0259;Tottoko Hamutarou - Tomodachi Daisakusen Dechu (Japan) (Rev A);1048576;Trusted Dump;TRUE;10 10 2010;root;CGB-BHTJ-JPN;;;;
5563E6E09898599A781750D9CE9F0259;Tottoko Hamutarou - Tomodachi Daisakusen Dechu (Japan) (Rev A);1048576;Third Party;TRUE;31 03 2018;Tauwasser;CGB-BHTJ-JPN;DMG-KFDN-10;CGB-BHTJ-1;09A;
32F31220DD01F329BE0279E6F5CD6BFF;Tottoko Hamutarou 2 - Hamu-chan Zu Daishuugou Dechu (Japan);2097152;Third Party;TRUE;01 01 1990;root;;;;;
32F31220DD01F329BE0279E6F5CD6BFF;Tottoko Hamutarou 2 - Hamu-chan Zu Daishuugou Dechu (Japan);2097152;Third Party;TRUE;31 03 2018;Tauwasser;CGB-B86J-JPN;DMG-A08-10;CGB-B86J-0;12;
0D7BCA4E08D522493491484896F7F3CC;Towers - Lord Baniff's Deceit (USA, Europe);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-ALHP-EUR;;;20;
EF032B6F603B3A290A91D40CB9C4B3E6;Toy Story 2 (USA, Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-AOQP-FRA;DMG-A07-01;DMG-AOQP-0;;
3E3C0FF63A8F5DE3C13A60B82CEA89D9;Toy Story Racer (Europe) (En,Fr,De);2097152;Third Party;TRUE;01 01 1990;root;CGB-BT5X-EUU;;;;
01A67ED2DC935044BA69EDA42BDDEBF3;Toy Story Racer (USA, Europe);2097152;Trusted Dump;TRUE;09 11 2012;BigFred;CGB-BT5P-EUR;DMG-A09-10;CGB-BT5P-0;;
92D36245A65305A209700608971B0597;Trade & Battle Card Hero (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 01 1990;root;DMG-AHHJ-JPN;;;;
2400E6B73383221778C0D83EB0A1EBD4;Trick Boarder (Europe);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BTBP-EUR;DMG-A07-01;CGB-BTBP-0;;
2400E6B73383221778C0D83EB0A1EBD4;Trick Boarder (Europe);1048576;Third Party;TRUE;10 10 2010;root;;;;;
FB3C040F2CC720EE26F9744E55371D07;Trick Boarder (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BTBE-USA;;;;
E6A4EF193F15C78FA2463A693BFB0928;Trickboarder GP (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BTBJ-JPN;;;;
96D2F46187D1EEE4A7E0253E1F51C7AA;Triple Play 2001 (USA, Europe);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BTPP-EUR;DMG-A07-01;CGB-BTPP-0;;
1B5E155AC68D2C7B89E49C5E1024B45C;Trouballs (USA);524288;Third Party;TRUE;01 01 1990;root;CGB-BBEE-USA;;;;
8C188939044778F311BDAF2BC9ACA076;Tsuri Sensei 2 (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;08 06 2016;xuom2;DMG-AF2J-JPN;;;;
AA1BF5FF55E7106B496850E3C6CF7C14;Tsuriiko!! (Japan);2097152;Trusted Dump;TRUE;23 08 2014;BigFred;CGB-BAFJ-JPN;;CGB-BAFJ-0;;
2D7D0ADCEC6F72CA0755862C5FDDF353;Turok - Rage Wars (USA, Europe) (En,Fr,De,Es);1048576;Trusted Dump;TRUE;10 10 2010;Tauwasser;CGB-AR7P-EUR;DMG-A07-01;CGB-AR7P-0;;
2D7D0ADCEC6F72CA0755862C5FDDF353;Turok - Rage Wars (USA, Europe) (En,Fr,De,Es);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-AR7P-AUS;;;;
9253AAE0D9257D82F52D879813CF3C19;Turok 2 - Seeds of Evil (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-A2TJ-JPN;;;;
28D6C613FDF608FE241FB3CE183AAAE5;Turok 2 - Seeds of Evil (USA, Europe) (En,Fr,De,Es) (GB Compatible);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-A2TP-EUR;DMG-A07-01;DMG-A2TP-0;;
A9D2F36D6C2A334E0B2261C57C20F0D4;Turok 3 - Shadow of Oblivion (USA, Europe) (En,Fr,De,Es);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BT3P-EUR;DMG-A07-01;CGB-BT3P-0;;
1BA7A470A32664D5F68F4310680D8426;Tweenies - Doodles' Bones (Europe) (En,De,Es,It);1048576;Third Party;TRUE;01 01 1990;root;CGB-B2ZP-UKV;;;;
867971B1E3B751A6B736D03793241176;Tweety Sekaiisshuu - 80 Hiki no Neko o Sagase! (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BTWJ-JPN;;;;
ACFA3540921A88CAE136DA1040CA2302;Tweety's High-Flying Adventure (Europe) (En,Es,It);1048576;Trusted Dump;TRUE;09 10 2010;root;CGB-BTWY-EUU-1;;CGB-BTWY-0;;
304C2FE8EF1D9AE537004E3465814B4A;Tweety's High-Flying Adventure (Europe) (En,Fr,De);1048576;Third Party;TRUE;01 01 1990;root;CGB-BTWX-EUR;;;;
57DB65568F3C4A523960CD5B35096481;Tweety's High-Flying Adventure (USA);1048576;Trusted Dump;TRUE;09 10 2010;root;CGB-BTWE-USA;;CGB-BTWE-0;;
9DECE7202BD00A2806B36B5848CA985E;Tyco RC - Racin' Ratz (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BTIE-USA;;;;
26508069768CB23F6FC03A33F8D4CF43;Uchuujin Tanaka Tarou de RPG Tsuku-ru GB 2 (Japan);4194304;Trusted Dump;TRUE;03 04 2014;Tauwasser;CGB-B3QJ-JPN;DMG-A03-10;CGB-B3QJ-0;1;
CA00C843A575EFD01814FCBF7D84A8DC;UEFA 2000 (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-BUEP-UKV;;;;
65BD155F47EADE36F7BD446CF58B9BDB;Ultimate Fighting Championship (Europe);1048576;Trusted Dump;TRUE;09 10 2010;root;CGB-BUCP-EUR-1;;CGB-BUCP-0;;
65BD155F47EADE36F7BD446CF58B9BDB;Ultimate Fighting Championship (Europe);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-BUCP-EUR;DMG-A07-01;CGB-BUCP-0;12;
8268AE026F73E834F52EE8291BB125B8;Ultimate Fighting Championship (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BUCE-USA;;;;
9AF23C3CDF945B6A78F13DBAEBBAEFC0;Ultimate Paint Ball (USA, Europe);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-BUPP-EUR;;;;
BA7297329E355C7C52A3AE457F0E6069;Ultimate Surfing (Europe);1048576;Trusted Dump;TRUE;09 10 2010;root;CGB-BSUP-EUR;;CGB-BSUP-0;;
59E3AE1C56F9F22A7DA70168757F640A;Ultimate Surfing (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BSUE-USA;;;;
F1E27AD24BB3BF71D1D7B048AE21F0B5;Uno (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AUNP-EUR;;;;
C720B196E885FE116D8B0C2154438C0E;Uno (USA) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AUNE-USA;;;;
EC1A1E432CBA04E33C408A7DAD314997;V-Rally - Championship Edition (Europe) (En,Fr,De,Es);1048576;Third Party;TRUE;01 01 1990;root;CGB-AVYP-NOE;;;;
09FBEBC41DF99D534290D3033B09814E;V-Rally - Championship Edition (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-AVJJ-JPN;;;;
84A0FE6C3FB014CF43C119C344F99965;V-Rally - Championship Edition (USA) (En,Fr,Es);1048576;Third Party;TRUE;01 01 1990;root;CGB-AVLE-USA;;;;
CFDD9DF7434C0A8D0E0AD3FDB04EA9B7;Vegas Games (Europe) (En,Fr,De);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-AVFP-EUR;DMG-A07-01;CGB-AVFP-0;20;
F7A5DC02B67118F6B7B8211F75625AC4;Vegas Games (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-AVFE-USA;;;;
CB5348C1B469D698ECCDDCE99A16D384;Vigilante 8 (USA) (Rumble Version);1048576;Trusted Dump;TRUE;28 03 2013;Tauwasser;CGB-VV8E-USA;DMG-A10-01;CGB-VV8E-0;22;
0E11915BAB69CC3B5AAA3473784F03EE;VIP (USA, Europe) (En,Fr,De,Es,It);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-BVIP-EUR;;;;
0E11915BAB69CC3B5AAA3473784F03EE;VIP (USA, Europe) (En,Fr,De,Es,It);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-BVIP-EUR;DMG-A07-01;CGB-BVIP-0;7;
5962E70172BBE5A77AE507A409D12AA9;Visiteurs, Les (France) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AVGF-FRA;;;;
DFC1C1FA9731807AA8BB5AA7D4849984;VS Lemmings (Japan);4194304;Third Party;TRUE;01 01 1990;root;CGB-ALEJ-JPN;;;;
51356C19A22FCB871CBDD721E42FE201;Wacky Races (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-AW9P-HOL;;;;
716DE1A7F4178FD941EDF22D1A907624;Wacky Races (USA) (En,Fr,Es);1048576;Third Party;TRUE;01 01 1990;root;CGB-AW9E-USA;;;;
3CCF696DDC0E2ED66C26C2FF2CB9E12A;Walt Disney World Quest - Magical Racing Tour (Europe) (Fr,De,Es);2097152;Trusted Dump;TRUE;09 10 2010;Tauwasser;CGB-BWDX-EUR;DMG-A09-10;CGB-BWDX-0;;
3CCF696DDC0E2ED66C26C2FF2CB9E12A;Walt Disney World Quest - Magical Racing Tour (Europe) (Fr,De,Es);2097152;Trusted Dump;TRUE;23 01 2013;Tauwasser;CGB-BWDX-EUR;DMG-A09-10;CGB-BWDX-0;20;
31E1AF241F91CA3B9C165431258A4312;Walt Disney World Quest - Magical Racing Tour (USA, Europe);2097152;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-BWDP-UKV;DMG-A09-10;CGB-BWDP-0;;
C275DE8ABC3DD903038737A2139B0C18;Warau Inu no Bouken - Silly Go Lucky! (Japan);1048576;Trusted Dump;TRUE;01 08 2015;xuom2;CGB-BWBJ-JPN;;;;
A5BE435543968412CAAC1FE7C914472E;Wario Land 2 (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;03 04 2014;Tauwasser;DMG-AW2J-JPN;DMG-A03-01;DMG-AW2J-0;22;
16BB3FB83E8CBBF2C4C510B9F50CF4EE;Wario Land 3 (World) (En,Ja);2097152;Third Party;TRUE;14 01 2012;Hiccup;CGB-AW8A-EUR;;;;
16BB3FB83E8CBBF2C4C510B9F50CF4EE;Wario Land 3 (World) (En,Ja);2097152;Third Party;TRUE;30 04 2013;Hiccup;CGB-AW8A-EUR;;;;
16BB3FB83E8CBBF2C4C510B9F50CF4EE;Wario Land 3 (World) (En,Ja);2097152;Trusted Dump;TRUE;06 01 2016;xuom2;CGB-AW8A-JPN;;;;
B7598A51E0ACC0D74CA8F464826371ED;Wario Land II (USA, Europe) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 01 1990;root;DMG-AWLP-EUR;;;;
B7598A51E0ACC0D74CA8F464826371ED;Wario Land II (USA, Europe) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 01 1990;root;DMG-AWLP-EUR;;;;
